city_ascii,lat,lng,iso3,population
Chicago Ridge,41.7034,-87.7795,USA,14236
Cayce,33.9458,-81.0432,USA,14233
Mineral Wells,32.8169,-98.0776,USA,14225
Maridi,4.9151,29.4769,SSD,14224
Kouroussa,10.653,-9.892,GIN,14223
Kaoma,-14.7796,24.8,ZMB,14212
El Daba,31.0338,28.4333,EGY,14212
Greendale,42.9371,-88.0019,USA,14211
Canton,40.5631,-90.0411,USA,14203
West Richland,46.3115,-119.3996,USA,14198
Highland Park,40.5006,-74.4284,USA,14195
Waxhaw,34.9362,-80.743,USA,14194
Harrison,36.2438,-93.1198,USA,14194
Fairburn,33.5497,-84.5914,USA,14182
Schwyz,47.02,8.648,CHE,14177
Williams Lake,52.1166,-122.15,CAN,14168
Effingham,39.12,-88.5509,USA,14166
Brooks,50.5671,-111.9,CAN,14163
Juan Aldama,24.2904,-103.39,MEX,14162
New Franklin,40.9525,-81.5839,USA,14149
Boutilimit,17.5504,-14.7,MRT,14142
Anatuya,-28.4661,-62.8333,ARG,14133
Shilka,51.8706,116.0306,RUS,14132
Mebane,36.0894,-79.2734,USA,14117
Camden,34.2564,-80.6085,USA,14117
Glasgow,37.0048,-85.9264,USA,14115
Levelland,33.5806,-102.3636,USA,14104
Sironko,1.25,34.3,UGA,14100
Thomaston,32.8907,-84.3272,USA,14089
Willowick,41.6343,-81.468,USA,14087
Chippewa Falls,44.9358,-91.3903,USA,14084
Maqat,47.6482,53.3265,KAZ,14082
Mountain Home,36.3345,-92.3845,USA,14082
Corovode,40.5167,20.2333,ALB,14046
Lamphun,18.503,99.074,THA,14030
Wangaratta,-36.36,146.3,AUS,14022
Big Rapids,43.6992,-85.4802,USA,14021
Chinsali,-10.5496,32.06,ZMB,14015
Falls Church,38.8846,-77.1751,USA,14014
Collingswood,39.916,-75.0759,USA,14010
Hickory Hills,41.7248,-87.8281,USA,13992
Koundara,12.48,-13.296,GIN,13990
Forest Park,41.8683,-87.8157,USA,13982
Covington,33.6049,-83.8466,USA,13977
Whitefish Bay,43.1132,-87.9004,USA,13972
East Wenatchee,47.4172,-120.2809,USA,13968
Conneaut,41.9277,-80.5685,USA,13963
Livingston,37.3875,-120.7249,USA,13961
Okmulgee,35.6136,-96.0069,USA,13959
Port Orchard,47.516,-122.6616,USA,13945
Saraland,30.8439,-88.0954,USA,13942
DeRidder,30.8467,-93.2931,USA,13934
Rantoul,40.3032,-88.1551,USA,13934
Beach Park,42.4261,-87.8584,USA,13913
Baraboo,43.4696,-89.7378,USA,13902
Port Augusta,-32.49,137.77,AUS,13897
Allouez,44.472,-88.0261,USA,13896
Hazel Crest,41.5732,-87.6899,USA,13892
Kinkala,-4.356,14.762,COG,13882
Richmond,-33.5995,150.74,AUS,13880
Maumee,41.5695,-83.6635,USA,13874
Metuchen,40.5422,-74.3628,USA,13871
Elizabethton,36.3363,-82.238,USA,13854
Guapi,2.5604,-77.86,COL,13853
Hendersonville,35.3239,-82.4579,USA,13840
Ephrata,40.1811,-76.1812,USA,13833
Hidalgo,26.108,-98.2481,USA,13831
Muscle Shoals,34.7426,-87.6336,USA,13831
Kem,64.9536,34.5684,RUS,13829
Moberly,39.4185,-92.4364,USA,13821
Mount Dora,28.8143,-81.6344,USA,13818
Artesia,32.8479,-104.4277,USA,13816
Singleton,-32.5695,151.16,AUS,13813
Wood Dale,41.9665,-87.9808,USA,13813
Middlesex,40.5744,-74.5011,USA,13812
Jasper,33.8514,-87.2719,USA,13812
Taos,36.3868,-105.5802,USA,13799
Mwinilunga,-11.7396,24.44,ZMB,13798
Quesnel,52.9837,-122.4833,CAN,13788
Gardendale,33.6677,-86.8069,USA,13783
Southern Pines,35.1922,-79.4042,USA,13782
Hutchinson,44.8856,-94.3763,USA,13767
Alpena,45.0745,-83.4383,USA,13767
Sharonville,39.2824,-84.4069,USA,13761
Wauconda,42.2749,-88.136,USA,13758
Wixom,42.5244,-83.5347,USA,13758
Bandarbeyla,9.4833,50.8167,SOM,13753
Whitehall,40.3602,-79.9898,USA,13749
Ang Thong,14.5833,100.45,THA,13738
Zareh Sharan,32.85,68.4167,AFG,13737
Vidalia,32.2134,-82.4035,USA,13736
Harper Woods,42.439,-82.9294,USA,13730
Thompson,55.7499,-97.8666,CAN,13727
Clewiston,26.7532,-80.9399,USA,13716
Lewisville,36.1029,-80.4167,USA,13710
Franklin,29.7851,-91.5098,USA,13706
Lamas,-6.43,-76.52,PER,13693
Carpinteria,34.3961,-119.5117,USA,13684
Grain Valley,39.0166,-94.2086,USA,13684
Motupe,-6.15,-79.71,PER,13681
Swellendam,-34.0196,20.43,ZAF,13674
St. Ann's Bay,18.4326,-77.1995,JAM,13671
Bexley,39.965,-82.9342,USA,13669
Seabrook,29.5751,-95.0236,USA,13656
Destin,30.395,-86.4701,USA,13654
Bongaree,-27.0787,153.1509,AUS,13649
Grover Beach,35.1205,-120.6199,USA,13641
Pedreiras,-4.5696,-44.67,BRA,13638
Roselle Park,40.6653,-74.2667,USA,13638
Sauk Rapids,45.5981,-94.154,USA,13631
Port Lincoln,-34.7332,135.8666,AUS,13630
Baker,30.5833,-91.1578,USA,13628
Price,39.604,-110.8004,USA,13627
North Mankato,44.181,-94.0377,USA,13619
Rincon,32.2936,-81.2357,USA,13617
Ocean View,38.5357,-75.0991,USA,13612
Mar de Ajo,-36.7162,-56.6766,ARG,13610
Waunakee,43.183,-89.4426,USA,13607
Lyndhurst,41.5172,-81.4922,USA,13605
Frias,-28.6496,-65.15,ARG,13594
Palos Verdes Estates,33.7871,-118.3976,USA,13586
Moss Point,30.4241,-88.5289,USA,13570
Richton Park,41.4821,-87.7353,USA,13557
Chanaral,-29.03,-71.43,CHL,13543
Reidsville,36.3379,-79.6726,USA,13541
Steamboat Springs,40.4774,-106.8233,USA,13529
Havre de Grace,39.5471,-76.1135,USA,13527
Washington,40.1739,-80.2465,USA,13514
Esil,51.957,66.3775,KAZ,13504
Englewood,39.8643,-84.3071,USA,13502
Swansea,38.5502,-89.9854,USA,13500
Vicuna,-30.0295,-70.74,CHL,13496
Calera,33.1249,-86.745,USA,13489
Newark,43.0418,-77.093,USA,13487
Cajabamba,-7.6196,-78.04,PER,13486
Brevard,35.2437,-82.7266,USA,13486
La Grange Park,41.8308,-87.8723,USA,13483
Glenpool,35.9481,-96.0049,USA,13479
Monroe,39.4461,-84.3666,USA,13473
Grovetown,33.4495,-82.2066,USA,13463
Atlantic Beach,30.3372,-81.4128,USA,13452
San Carlos,11.2,-84.8333,NIC,13451
Solana Beach,32.9946,-117.2575,USA,13449
Marshall,44.4488,-95.7897,USA,13448
Palmetto,27.525,-82.5749,USA,13446
Chesterton,41.5995,-87.0549,USA,13441
Mbulu,-3.8496,35.53,TZA,13430
Brecksville,41.3079,-81.6193,USA,13425
Golyshmanovo,56.3819,68.3715,RUS,13424
Chitipa,-9.7162,33.2666,MWI,13412
Twentynine Palms,34.1484,-116.0655,USA,13410
Sharon,41.2339,-80.4997,USA,13405
Ferndale,48.8525,-122.5893,USA,13403
Faya Largeau,17.9167,19.1167,TCD,13400
Bollnas,61.352,16.3666,SWE,13398
Riverdale,41.644,-87.6366,USA,13398
Luganville,-15.5126,167.1766,VUT,13397
Muisne,0.61,-80.02,ECU,13393
Western Springs,41.8022,-87.9006,USA,13391
Marion,35.6776,-82.0016,USA,13383
Kittanning,40.8279,-79.5233,USA,13381
Mariental,-24.6196,17.9599,NAM,13380
Joaquin V. Gonzalez,-25.0833,-64.1834,ARG,13376
Shorewood,43.0913,-87.8863,USA,13368
San Marino,34.1224,-118.1132,USA,13365
Tokoroa,-38.2245,175.8705,NZL,13350
Dolbeau,48.8666,-72.2333,CAN,13337
Dardenne Prairie,38.7549,-90.7308,USA,13329
Vadnais Heights,45.057,-93.0747,USA,13321
Kirensk,57.7857,108.1119,RUS,13308
Fortuna,40.5855,-124.1417,USA,13299
Talladega,33.4329,-86.0976,USA,13298
Lapeer,43.0447,-83.3254,USA,13283
Lone Tree,39.5308,-104.871,USA,13271
Lake Forest Park,47.7592,-122.2877,USA,13266
Lawrenceburg,38.0331,-84.9031,USA,13262
Warrenville,41.821,-88.1856,USA,13246
Warrensville Heights,41.4363,-81.5222,USA,13236
Globe,33.3869,-110.7515,USA,13234
Paso de los Toros,-32.81,-56.51,URY,13221
Broome,-17.9618,122.2308,AUS,13218
Soddy-Daisy,35.2571,-85.174,USA,13217
Fort Morgan,40.2561,-103.7907,USA,13215
Santa Fe,29.3891,-95.1005,USA,13205
Beyla,8.687,-8.657,GIN,13204
Namanga,-2.5396,36.8,KEN,13193
New Ulm,44.312,-94.4678,USA,13188
Dunmore,41.4153,-75.6072,USA,13187
Borger,35.6598,-101.4012,USA,13179
Spring Lake,35.184,-78.9963,USA,13168
Uyar,55.8104,94.3153,RUS,13167
Eisenstadt,47.8333,16.5333,AUT,13165
Huron,44.3622,-98.2102,USA,13163
Clayton,39.8689,-84.3292,USA,13160
Superior,39.9348,-105.1584,USA,13155
Tayynsha,53.8481,69.7638,KAZ,13148
Lockhart,29.8785,-97.6831,USA,13142
Taylorville,39.5328,-89.2804,USA,13138
Stoughton,42.9237,-89.2219,USA,13134
Oakland,41.0313,-74.2411,USA,13130
Qulan,42.9204,72.705,KAZ,13128
Bellefonte,40.9141,-77.7683,USA,13126
University Heights,41.4948,-81.5348,USA,13126
South Sioux City,42.4636,-96.4149,USA,13120
Dallas,33.9153,-84.8416,USA,13108
Port Clinton,41.5094,-82.9383,USA,13104
Martinsville,39.4228,-86.4207,USA,13097
McPherson,38.3712,-97.6608,USA,13091
Washington,38.6592,-87.1721,USA,13090
Maryville,40.3438,-94.8706,USA,13081
Tarboro,35.9046,-77.5562,USA,13080
Coatesville,39.985,-75.8199,USA,13064
Ridgefield Park,40.8544,-74.0199,USA,13059
Dabola,10.748,-11.109,GIN,13057
Guerrero Negro,27.9904,-114.17,MEX,13054
Newton,35.6631,-81.2333,USA,13042
Bellefontaine,40.3627,-83.763,USA,13038
Macara,-4.3796,-79.95,ECU,13035
Menongue,-14.6666,17.7,AGO,13030
Key Biscayne,25.6908,-80.1653,USA,13019
Rochester,42.6867,-83.1197,USA,13017
Shiloh,38.554,-89.9163,USA,13011
Bastrop,32.7749,-91.9058,USA,13010
Kumi,1.4608,33.9361,UGA,13000
Muynoq,43.7683,59.0214,UZB,13000
Champasak,14.8833,105.8667,LAO,12994
North Palm Beach,26.8217,-80.0574,USA,12993
Endicott,42.098,-76.0639,USA,12992
Worthington,43.6279,-95.5984,USA,12984
Andover,37.687,-97.1352,USA,12980
Glen Carbon,38.758,-89.9839,USA,12978
Keokuk,40.4096,-91.4031,USA,12976
Pecos,31.4046,-103.5057,USA,12973
Commerce,33.9963,-118.1519,USA,12973
Verona,42.9879,-89.5371,USA,12969
Mounds View,45.1071,-93.2077,USA,12952
Herrin,37.7984,-89.0304,USA,12950
Forest Hill,32.662,-97.2664,USA,12947
Greenville,40.1042,-84.6209,USA,12943
Uyuni,-20.46,-66.83,BOL,12939
Fruita,39.154,-108.7285,USA,12924
West Monroe,32.5121,-92.1513,USA,12922
Cloquet,46.7221,-92.4924,USA,12922
Sturgis,41.8003,-85.4184,USA,12903
Kisoro,-1.3539,29.6983,UGA,12900
Forrest City,35.0101,-90.7875,USA,12896
Dayton,30.0358,-94.9024,USA,12895
Tierra Amarilla,-27.48,-70.28,CHL,12888
Obo,5.4,26.5,CAF,12887
Chilca,-12.5196,-76.74,PER,12884
Malibu,34.0368,-118.7845,USA,12879
New Carrollton,38.9663,-76.8769,USA,12868
Kingston,41.2652,-75.8875,USA,12861
Centerton,36.3551,-94.296,USA,12861
South Charleston,38.3482,-81.711,USA,12859
Justice,41.7495,-87.8345,USA,12844
Dover,40.5302,-81.4805,USA,12843
Camabatela,-8.1896,15.37,AGO,12837
Liestal,47.483,7.737,CHE,12832
Horsham,-36.7096,142.19,AUS,12830
Vicente Guerrero,30.7641,-116.0093,MEX,12829
Hammonton,39.6571,-74.7679,USA,12828
Moody,33.5986,-86.4963,USA,12823
Minden,32.6187,-93.2762,USA,12822
Los Lagos,-39.8495,-72.83,CHL,12813
Saint Ann,38.7266,-90.3871,USA,12812
Powell,40.1679,-83.08,USA,12810
Port Neches,29.9765,-93.9459,USA,12809
South Daytona,29.1656,-81.0056,USA,12789
Lawrenceburg,39.0989,-84.8713,USA,12787
Port Royal,32.3579,-80.7047,USA,12785
Powell River,49.8837,-124.55,CAN,12779
Glendale,43.1289,-87.9277,USA,12779
Oak Island,33.9433,-78.1366,USA,12779
Panama City Beach,30.237,-85.8776,USA,12776
Kamuli,0.9472,33.1197,UGA,12764
Trenton,39.4791,-84.462,USA,12762
New Providence,40.6996,-74.4037,USA,12758
Rogers,45.1865,-93.5781,USA,12748
Clarkston,33.8138,-84.2381,USA,12742
Boone,42.0531,-93.8773,USA,12742
Diebougou,10.952,-3.248,BFA,12732
Loveland,39.2679,-84.2731,USA,12732
Bubanza,-3.0833,29.3667,BDI,12728
Youngsville,30.096,-91.9961,USA,12709
Riverton,43.0416,-108.4125,USA,12705
Sault Sainte Marie,46.4816,-84.372,USA,12705
Paris,38.2015,-84.2717,USA,12704
Ziniare,12.577,-1.293,BFA,12703
Librazhd,41.2,20.3667,ALB,12691
Wickliffe,41.6072,-81.469,USA,12689
Peru,40.7585,-86.0715,USA,12686
Wilton Manors,26.1593,-80.1395,USA,12682
Corinth,34.9474,-88.5143,USA,12678
Lilburn,33.8887,-84.1379,USA,12675
Uglegorsk,49.0833,142.0333,RUS,12669
Bay Saint Louis,30.3281,-89.3774,USA,12667
Bedford,41.3919,-81.5358,USA,12665
Jacksonville,33.8084,-85.7544,USA,12657
Arkansas City,37.0726,-97.0386,USA,12656
Sunchales,-30.9329,-61.5666,ARG,12655
Charlotte,42.5662,-84.8304,USA,12654
Garbahaarey,3.327,42.227,SOM,12652
Mogocha,53.7333,119.7666,RUS,12647
Derby,41.3265,-73.0833,USA,12631
Tovuz,40.9922,45.6289,AZE,12626
Oskaloosa,41.2921,-92.6404,USA,12611
Mahomet,40.188,-88.3907,USA,12610
Jesup,31.5991,-81.8898,USA,12605
Virginia,47.5172,-92.5121,USA,12603
Channahon,41.4202,-88.2623,USA,12600
San Anselmo,37.9821,-122.5699,USA,12599
Lumberton,30.2562,-94.2071,USA,12594
New Kensington,40.5711,-79.7521,USA,12592
Spearfish,44.4912,-103.8166,USA,12590
Suamico,44.6352,-88.0664,USA,12588
Barcelos,-0.975,-62.9239,BRA,12584
Pago Pago,-14.274,-170.7046,ASM,12576
Markham,41.6,-87.6905,USA,12565
Cedartown,34.0217,-85.25,USA,12565
Plover,44.4614,-89.5373,USA,12552
Platteville,42.7334,-90.4716,USA,12550
Jackson,43.4723,-110.774,USA,12540
Lincolnwood,42.0054,-87.7329,USA,12527
Red Oak,32.5204,-96.786,USA,12522
Grand Terrace,34.0312,-117.3133,USA,12509
Port Pirie,-33.1911,137.99,AUS,12506
Marshall,39.1145,-93.201,USA,12501
Fulton,38.855,-91.9512,USA,12495
Lakeland,35.2586,-89.7307,USA,12494
Groveland,28.602,-81.8205,USA,12493
Isla Mujeres,21.2084,-86.7115,MEX,12491
Calbuco,-41.7522,-73.1416,CHL,12490
Richmond Hill,31.9207,-81.3181,USA,12482
Woodhaven,42.132,-83.2374,USA,12461
Green River,41.5124,-109.4708,USA,12458
Federal Heights,39.8651,-105.0154,USA,12458
Chatham,39.6714,-89.6962,USA,12453
Davidson,35.4861,-80.8272,USA,12452
Avenal,36.0312,-120.116,USA,12451
Patchogue,40.7621,-73.0185,USA,12449
Fredericksburg,30.2669,-98.8759,USA,12442
Palos Heights,41.6637,-87.7959,USA,12438
Colesberg,-30.7195,25.1,ZAF,12423
Oshikango,-17.3995,15.88,NAM,12423
Winnetka,42.1065,-87.7421,USA,12417
Cornelius,45.5198,-123.0529,USA,12414
Kilindoni,-7.9163,39.65,TZA,12409
Gulfport,27.7463,-82.7099,USA,12407
Kewanee,41.2399,-89.9258,USA,12401
Ringwood,41.1063,-74.2754,USA,12399
Plymouth,41.3482,-86.3188,USA,12392
Northlake,41.9143,-87.9053,USA,12391
Larkspur,37.9394,-122.5313,USA,12382
Ellwood City,40.8619,-80.283,USA,12371
Marion,35.2039,-90.2059,USA,12362
Irondale,33.544,-86.6599,USA,12359
Forecariah,9.43,-13.098,GIN,12358
New Baltimore,42.6903,-82.7398,USA,12355
Choctaw,35.48,-97.2666,USA,12354
Warwick,-28.2292,152.0203,AUS,12347
Chelsea,33.3258,-86.6287,USA,12341
Fergus Falls,46.285,-96.0763,USA,12338
North Saint Paul,45.0137,-92.9995,USA,12338
LaBelle,26.7212,-81.4526,USA,12337
Glenn Heights,32.5507,-96.8548,USA,12336
West Haven,41.2082,-112.0538,USA,12329
Othello,46.8226,-119.1654,USA,12324
Portales,34.1765,-103.3543,USA,12310
Beatrice,40.2738,-96.7455,USA,12308
Grants,35.1538,-107.8347,USA,12305
Neosho,36.844,-94.3756,USA,12305
Ishpeming,46.4861,-87.6658,USA,12303
Oregon,42.9252,-89.3887,USA,12297
Truckee,39.3455,-120.1848,USA,12296
Aldama,22.9204,-98.07,MEX,12292
Eatontown,40.2913,-74.0558,USA,12287
Nazyvayevsk,55.567,71.35,RUS,12284
Wilmington,39.4387,-83.8184,USA,12280
Blythe,33.6219,-114.6177,USA,12267
Athens,32.2053,-95.8348,USA,12266
Ermoupoli,37.4504,24.9333,GRC,12260
Marysville,39.1518,-121.5835,USA,12249
Moloundou,2.0337,15.2167,COG,12244
Porvoo,60.4004,25.666,FIN,12242
Blue Ash,39.2478,-84.3824,USA,12228
Warwick,41.2551,-74.355,USA,12222
Pontiac,40.8881,-88.6415,USA,12215
Cheney,47.49,-117.5789,USA,12213
South Miami,25.7078,-80.2952,USA,12207
Silver City,32.7783,-108.2699,USA,12202
Elkhorn,42.6711,-88.5376,USA,12198
Qalat,32.1123,66.8868,AFG,12191
Cedar Lake,41.3693,-87.438,USA,12183
Hasbrouck Heights,40.862,-74.0742,USA,12182
Irmo,34.1016,-81.1949,USA,12177
Lindale,32.4933,-95.4069,USA,12171
Trophy Club,33.0038,-97.1897,USA,12166
Belomorsk,64.5252,34.7658,RUS,12165
Somerville,40.5696,-74.6092,USA,12165
Ottawa,38.5998,-95.2643,USA,12161
Red Bank,40.348,-74.0674,USA,12160
Newberry,34.2822,-81.6012,USA,12156
Frederick,40.1096,-104.9677,USA,12154
Freeport,28.9428,-95.3622,USA,12153
Saint Peter,44.3295,-93.9643,USA,12149
Gatesville,31.444,-97.7333,USA,12147
Holly Hill,29.2442,-81.0461,USA,12142
Georgetown,33.3595,-79.296,USA,12133
Haverstraw,41.1934,-73.952,USA,12129
Cherlak,54.1605,74.82,RUS,12122
Gladstone,45.3864,-122.5933,USA,12116
Festus,38.2198,-90.4095,USA,12104
Riverview,42.1729,-83.1935,USA,12103
Speedway,39.7937,-86.2479,USA,12102
Royse City,32.9769,-96.3213,USA,12093
Richmond,29.5817,-95.7605,USA,12092
Cordele,31.9563,-83.7695,USA,12092
Brandfort,-28.6996,26.47,ZAF,12091
Shepherdsville,37.9841,-85.7007,USA,12082
Babylon,40.6949,-73.3271,USA,12079
Florida City,25.4418,-80.4685,USA,12078
Amherst,41.4022,-82.2303,USA,12078
Alta,69.9666,23.2417,NOR,12077
Waku Kungo,-11.3595,15.12,AGO,12069
Batesville,35.7687,-91.6226,USA,12065
Azle,32.8954,-97.5379,USA,12064
Pell City,33.5609,-86.2669,USA,12055
Kelso,46.1249,-122.8907,USA,12047
Angra do Heroismo,38.6504,-27.2167,PRT,12045
Delavan,42.6281,-88.6324,USA,12045
Edgewater,40.8234,-73.974,USA,12044
Dikhil,11.104,42.372,DJI,12043
Glenwood Springs,39.5459,-107.3348,USA,12042
Santaquin,39.9713,-111.7936,USA,12041
Aleksandrovsk Sakhalinskiy,50.8975,142.1561,RUS,12024
Robstown,27.7886,-97.6685,USA,12022
Waconia,44.8411,-93.7933,USA,12020
Poquoson,37.1318,-76.3569,USA,12017
Winfield,37.2739,-96.95,USA,12012
Brown Deer,43.1743,-87.975,USA,12011
Somerset,40.005,-79.0778,USA,12011
Norton,41.0294,-81.6461,USA,12011
Lovington,32.9457,-103.3504,USA,12003
Corriverton,5.9,-57.17,GUY,12000
Woodinville,47.7568,-122.1479,USA,12000
Clayton,37.9403,-121.9301,USA,11992
Cottonwood,34.7194,-112.0014,USA,11990
Dolinsk,47.3504,142.8,RUS,11989
Dundo,-7.38,20.83,AGO,11985
Clawson,42.5367,-83.1504,USA,11970
Robertsport,6.7533,-11.3686,LBR,11969
Kasaji,-10.3662,23.45,COD,11969
Port Lavaca,28.6181,-96.6278,USA,11963
Manchester,35.4629,-86.0774,USA,11959
Tepelene,40.2833,20.0333,ALB,11955
Lake Station,41.5729,-87.26,USA,11952
Glen Rock,40.96,-74.1248,USA,11946
Chuquicamata,-22.32,-68.93,CHL,11941
Leeds,33.5429,-86.5636,USA,11940
Bucyrus,40.8054,-82.9719,USA,11940
Snyder,32.7136,-100.9108,USA,11938
Scotts Valley,37.0555,-122.0118,USA,11928
Greensburg,39.3515,-85.5024,USA,11928
Grimes,41.6776,-93.7946,USA,11909
Crestwood,38.5569,-90.3783,USA,11905
Killarney,52.0504,-9.5167,IRL,11902
La Cruz,23.9204,-106.9,MEX,11900
Santa Rosalia,27.3171,-112.2834,MEX,11899
Macedonia,41.3147,-81.499,USA,11899
Balancan,17.8,-91.53,MEX,11895
Bogalusa,30.7812,-89.8633,USA,11894
Freehold,40.2595,-74.2753,USA,11891
El Campo,29.1983,-96.2738,USA,11885
Carahue,-38.7095,-73.17,CHL,11875
Nacozari de Garcia,30.42,-109.65,MEX,11872
Qabala,40.9814,47.8458,AZE,11867
Otsego,42.457,-85.6975,USA,11864
Malvern,34.369,-92.8186,USA,11861
Portland,36.5878,-86.5191,USA,11854
Lansing,39.2435,-94.8981,USA,11849
Malargue,-35.4661,-69.5833,ARG,11847
Weatherford,35.5385,-98.6872,USA,11844
Kempsey,-31.0874,152.822,AUS,11840
Bennettsville,34.6303,-79.6874,USA,11839
Healdsburg,38.6229,-122.8651,USA,11827
Ozark,31.4508,-85.6473,USA,11826
Wetaskiwin,52.9666,-113.3833,CAN,11823
Red Bank,35.1116,-85.2962,USA,11813
Dolo Bay,4.1833,42.0833,ETH,11810
Bluffdale,40.4743,-111.9383,USA,11809
Cadillac,44.2494,-85.4137,USA,11809
Portland,-38.34,141.59,AUS,11808
Newton,41.0535,-74.7527,USA,11808
Kingsburg,36.5241,-119.5608,USA,11807
Woodward,36.4246,-99.4059,USA,11807
Haapsalu,58.9431,23.5414,EST,11805
Eunice,30.4904,-92.4191,USA,11803
Somersworth,43.2534,-70.8856,USA,11791
Cafayate,-26.0829,-65.9666,ARG,11785
Ascension,31.1,-107.98,MEX,11781
Franklin,39.5537,-84.295,USA,11780
Nelson,49.4837,-117.2833,CAN,11779
Nagele,5.3166,39.5833,ETH,11772
Florham Park,40.7772,-74.3953,USA,11766
Ndele,8.4091,20.653,CAF,11764
Cocoa Beach,28.3328,-80.6274,USA,11761
Wanaque,41.044,-74.2901,USA,11759
Evanston,41.2602,-110.9646,USA,11755
Sandpoint,48.2811,-116.5599,USA,11751
Rurrenabaque,-14.46,-67.56,BOL,11749
Magdagachi,53.45,125.8,RUS,11739
Winchester,35.1898,-86.1078,USA,11724
Bainbridge,30.9046,-84.5722,USA,11713
East Bethel,45.3556,-93.2035,USA,11713
Beachwood,41.4759,-81.503,USA,11707
Prineville,44.2989,-120.8594,USA,11701
Schiller Park,41.9586,-87.8693,USA,11692
Wallington,40.8535,-74.1067,USA,11689
Gulf Shores,30.2718,-87.708,USA,11689
Bridgeton,38.7672,-90.4277,USA,11680
Loganville,33.8353,-83.8957,USA,11674
Emeryville,37.8382,-122.2932,USA,11671
Seven Hills,41.3805,-81.6737,USA,11655
Enumclaw,47.2018,-121.9898,USA,11654
Gympie,-26.1886,152.6709,AUS,11649
Signal Hill,33.8029,-118.1681,USA,11649
River Edge,40.9269,-74.0387,USA,11647
Tomball,30.097,-95.6185,USA,11643
Mont-Laurier,46.5504,-75.5,CAN,11642
Port Washington,43.3847,-87.8851,USA,11642
Eureka,38.5013,-90.6492,USA,11641
Newport,44.6231,-124.0524,USA,11639
East Grand Rapids,42.9464,-85.6088,USA,11637
Los Alamitos,33.7972,-118.0594,USA,11636
Lundazi,-12.2895,33.17,ZMB,11635
Archdale,35.9035,-79.9612,USA,11631
Muswellbrook,-32.2696,150.89,AUS,11630
Elizabethtown,40.1534,-76.5991,USA,11629
Lamesa,32.7333,-101.9542,USA,11627
Jackson,39.046,-82.6494,USA,11627
Alotau,-10.3021,150.4591,PNG,11624
Richfield,43.2372,-88.2413,USA,11622
Mendota,36.7555,-120.3777,USA,11621
Guttenberg,40.7927,-74.0047,USA,11618
Jefferson,34.1368,-83.6022,USA,11610
Pichilemu,-34.38,-72,CHL,11603
Garden City,43.6527,-116.2746,USA,11602
Guymon,36.6901,-101.4778,USA,11596
Clute,29.0273,-95.3972,USA,11586
Lincoln City,44.975,-124.0073,USA,11577
North Vernon,39.0151,-85.6287,USA,11575
Grafton,43.3205,-87.9482,USA,11568
Coolidge,32.9595,-111.5285,USA,11568
Newcastle,47.5304,-122.1633,USA,11567
Severnyy,67.6083,64.1233,RUS,11562
Berlin,44.4871,-71.2601,USA,11560
Gramsh,40.8667,20.2,ALB,11556
West Plains,36.7379,-91.868,USA,11555
Arlington,35.2595,-89.668,USA,11551
Storm Lake,42.6431,-95.197,USA,11549
Omaruru,-21.436,15.951,NAM,11547
Byram,32.189,-90.2861,USA,11545
Port Morant,17.891,-76.329,JAM,11536
Chowchilla,37.1095,-120.2349,USA,11536
Ravenna,41.1613,-81.2421,USA,11533
Tarrytown,41.0647,-73.8673,USA,11532
Bradford,41.9604,-78.6413,USA,11531
Bartica,6.4104,-58.63,GUY,11524
Grove City,41.1572,-80.0893,USA,11524
Cedarburg,43.2991,-87.9887,USA,11518
Zmeinogorsk,51.1571,82.195,RUS,11514
Du Bois,41.1225,-78.7564,USA,11514
Elgin,30.3529,-97.3887,USA,11510
Broussard,30.1394,-91.9539,USA,11507
D'Iberville,30.4545,-88.8982,USA,11503
Rio Colorado,-38.9666,-64.0833,ARG,11499
Cerrillos,-24.8996,-65.4833,ARG,11498
Robinson,31.4501,-97.1202,USA,11493
Yeadon,39.9325,-75.2527,USA,11493
Aginskoye,51.1031,114.5228,RUS,11491
Mexico,39.1626,-91.8711,USA,11491
Coshocton,40.262,-81.8482,USA,11488
Cottage Grove,43.7958,-123.0581,USA,11488
Portachuelo,-17.36,-63.4,BOL,11485
Bellmawr,39.8665,-75.0942,USA,11478
Sedro-Woolley,48.5095,-122.2344,USA,11476
Fitzgerald,31.7135,-83.2515,USA,11476
Fort-Liberte,19.6656,-71.8448,HTI,11465
Hillsdale,41.9274,-84.6365,USA,11452
Sandy,45.3986,-122.269,USA,11445
Valdez,1.2671,-78.9855,ECU,11441
Collegedale,35.0522,-85.0488,USA,11437
Samana,19.212,-69.332,DOM,11432
Hillsborough,37.5573,-122.3587,USA,11431
Hibbing,47.3981,-92.9487,USA,11426
Haddonfield,39.8953,-75.0344,USA,11424
Highland,38.7606,-89.681,USA,11421
Sanniquellie,7.371,-8.685,LBR,11415
Newport,35.9614,-83.1977,USA,11415
Folkston,30.8392,-82.0072,USA,11407
Lyndon,38.2644,-85.5891,USA,11407
Orange City,28.9345,-81.2886,USA,11403
Fulton,43.3168,-76.4161,USA,11402
Hadiboh,12.6519,54.0239,YEM,11396
Emmaus,40.5352,-75.4978,USA,11394
White House,36.4646,-86.6663,USA,11388
Monte Quemado,-25.7996,-62.8666,ARG,11387
Kirs,59.3138,52.2452,RUS,11385
